image_name,pixel_accuracy,crop_iou,crop_precision,crop_recall,crop_f1,weed_iou,weed_precision,weed_recall,weed_f1
bonirob_2016-05-10-11-29-18_13_frame281,0.9995,0.9129,0.9203,0.9913,0.9544,0.5338,0.5476,0.9547,0.6960
bonirob_2016-05-10-11-29-18_13_frame282,0.9995,0.9218,0.9394,0.9801,0.9593,0.8300,0.8471,0.9763,0.9071
bonirob_2016-05-10-11-29-18_13_frame283,0.9996,0.9470,0.9571,0.9889,0.9728,0.8916,0.9258,0.9603,0.9427
bonirob_2016-05-10-11-29-18_13_frame284,0.9992,0.9133,0.9801,0.9306,0.9547,0.4305,0.4957,0.7659,0.6019
bonirob_2016-05-10-11-29-18_13_frame285,0.9996,0.8976,0.9078,0.9876,0.9460,0.8791,0.9255,0.9460,0.9356
bonirob_2016-05-10-11-29-18_13_frame286,0.9998,0.9066,0.9211,0.9829,0.9510,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame287,0.9998,0.9174,0.9640,0.9500,0.9569,0.9027,0.9107,0.9903,0.9488
bonirob_2016-05-10-11-29-18_13_frame288,0.9994,0.8516,0.8551,0.9953,0.9199,0.1221,0.3411,0.1597,0.2176
bonirob_2016-05-10-11-29-18_13_frame289,0.9993,0.9113,0.9162,0.9942,0.9536,0.6696,0.8781,0.7382,0.8021
bonirob_2016-05-10-11-29-18_13_frame29,0.9998,0.8963,0.9019,0.9931,0.9453,0.8072,1.0000,0.8072,0.8933
bonirob_2016-05-10-11-29-18_13_frame290,0.9996,0.7292,0.7315,0.9956,0.8434,0.7319,0.8885,0.8060,0.8452
bonirob_2016-05-10-11-29-18_13_frame291,0.9997,0.9031,0.9371,0.9614,0.9491,0.8015,0.8841,0.8956,0.8898
bonirob_2016-05-10-11-29-18_13_frame292,0.9998,0.8983,0.9251,0.9687,0.9464,0.8893,0.9164,0.9678,0.9414
bonirob_2016-05-10-11-29-18_13_frame293,0.9997,0.9011,0.9206,0.9771,0.9480,0.6071,0.6386,0.9249,0.7556
bonirob_2016-05-10-11-29-18_13_frame294,0.9997,0.9003,0.9315,0.9641,0.9475,0.8882,0.9013,0.9839,0.9408
bonirob_2016-05-10-11-29-18_13_frame295,0.9995,0.8003,0.8142,0.9791,0.8891,0.7865,0.8939,0.8675,0.8805
bonirob_2016-05-10-11-29-18_13_frame296,0.9996,0.8800,0.9069,0.9674,0.9362,0.8014,0.8289,0.9603,0.8898
bonirob_2016-05-10-11-29-18_13_frame297,0.9997,0.9326,0.9447,0.9865,0.9651,0.7256,0.7589,0.9430,0.8410
bonirob_2016-05-10-11-29-18_13_frame298,0.9993,0.8830,0.9353,0.9404,0.9378,0.2359,0.2598,0.7199,0.3818
bonirob_2016-05-10-11-29-18_13_frame299,0.9997,0.9150,0.9242,0.9893,0.9556,0.5793,0.5871,0.9777,0.7336
bonirob_2016-05-10-11-29-18_13_frame3,0.9998,0.8972,0.9092,0.9855,0.9458,0.6331,1.0000,0.6331,0.7754
bonirob_2016-05-10-11-29-18_13_frame30,0.9994,0.8986,0.8991,0.9995,0.9466,0.6568,0.6679,0.9755,0.7929
bonirob_2016-05-10-11-29-18_13_frame300,0.9998,0.8035,0.8290,0.9631,0.8910,0.8656,0.8831,0.9777,0.9280
bonirob_2016-05-10-11-29-18_13_frame301,0.9995,0.9377,0.9426,0.9946,0.9679,0.7591,0.7675,0.9859,0.8631
bonirob_2016-05-10-11-29-18_13_frame302,0.9994,0.7670,0.9036,0.8353,0.8681,0.8276,0.8633,0.9525,0.9057
bonirob_2016-05-10-11-29-18_13_frame303,0.9996,0.8906,0.9255,0.9594,0.9421,0.8745,0.8934,0.9764,0.9331
bonirob_2016-05-10-11-29-18_13_frame304,0.9995,0.9264,0.9288,0.9972,0.9618,0.6582,0.6619,0.9915,0.7939
bonirob_2016-05-10-11-29-18_13_frame305,0.9999,0.9117,0.9195,0.9908,0.9538,0.9042,0.9252,0.9756,0.9497
bonirob_2016-05-10-11-29-18_13_frame31,0.9996,0.8961,0.9035,0.9910,0.9452,0.6879,0.6907,0.9941,0.8151
bonirob_2016-05-10-11-29-18_13_frame32,0.9997,0.9118,0.9184,0.9921,0.9538,0.6080,0.6104,0.9935,0.7562
bonirob_2016-05-10-11-29-18_13_frame33,0.9995,0.8828,0.8928,0.9874,0.9377,0.8011,0.8418,0.9430,0.8896
bonirob_2016-05-10-11-29-18_13_frame34,0.9998,0.9022,0.9073,0.9938,0.9486,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame35,0.9998,0.8925,0.8973,0.9941,0.9432,0.8005,0.8207,0.9701,0.8892
bonirob_2016-05-10-11-29-18_13_frame36,0.9996,0.8896,0.8957,0.9924,0.9416,0.4105,0.5253,0.6527,0.5821
bonirob_2016-05-10-11-29-18_13_frame37,0.9991,0.9220,0.9326,0.9878,0.9594,0.4897,0.4933,0.9854,0.6574
bonirob_2016-05-10-11-29-18_13_frame38,0.9991,0.9241,0.9286,0.9947,0.9605,0.3598,0.4385,0.6673,0.5292
bonirob_2016-05-10-11-29-18_13_frame39,0.9993,0.8984,0.9026,0.9948,0.9465,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame4,0.9993,0.8774,0.9134,0.9570,0.9347,0.7045,0.7928,0.8635,0.8266
bonirob_2016-05-10-11-29-18_13_frame40,0.9994,0.9214,0.9327,0.9870,0.9591,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame41,0.9996,0.9327,0.9346,0.9979,0.9652,0.7358,0.7376,0.9968,0.8478
bonirob_2016-05-10-11-29-18_13_frame42,0.9994,0.9323,0.9353,0.9966,0.9650,0.5969,0.6085,0.9691,0.7476
bonirob_2016-05-10-11-29-18_13_frame43,0.9992,0.9286,0.9319,0.9962,0.9630,0.7015,0.7203,0.9641,0.8246
bonirob_2016-05-10-11-29-18_13_frame44,0.9994,0.9402,0.9448,0.9948,0.9692,0.8172,0.8372,0.9715,0.8994
bonirob_2016-05-10-11-29-18_13_frame45,0.9996,0.9318,0.9342,0.9972,0.9647,0.8278,0.8278,1.0000,0.9058
bonirob_2016-05-10-11-29-18_13_frame46,0.9995,0.9097,0.9181,0.9900,0.9527,0.8594,0.8824,0.9706,0.9244
bonirob_2016-05-10-11-29-18_13_frame47,0.9995,0.9252,0.9314,0.9928,0.9611,0.8504,0.8631,0.9831,0.9192
bonirob_2016-05-10-11-29-18_13_frame48,0.9994,0.9224,0.9318,0.9893,0.9597,0.6544,0.6838,0.9383,0.7911
bonirob_2016-05-10-11-29-18_13_frame49,0.9991,0.9339,0.9384,0.9948,0.9658,0.5330,0.7236,0.6693,0.6954
bonirob_2016-05-10-11-29-18_13_frame5,0.9996,0.9152,0.9223,0.9916,0.9557,0.8582,0.8767,0.9760,0.9237
bonirob_2016-05-10-11-29-18_13_frame50,0.9993,0.9276,0.9330,0.9939,0.9625,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame51,0.9998,0.9030,0.9053,0.9971,0.9490,0.9063,0.9063,1.0000,0.9509
bonirob_2016-05-10-11-29-18_13_frame52,0.9994,0.9410,0.9457,0.9948,0.9696,0.6784,0.6784,1.0000,0.8084
bonirob_2016-05-10-11-29-18_13_frame53,0.9993,0.9343,0.9403,0.9931,0.9660,0.5047,0.5112,0.9756,0.6709
bonirob_2016-05-10-11-29-18_13_frame54,0.9994,0.9090,0.9093,0.9996,0.9523,0.6112,0.6156,0.9884,0.7587
bonirob_2016-05-10-11-29-18_13_frame55,0.9993,0.9148,0.9190,0.9950,0.9555,0.7453,0.7453,1.0000,0.8541
bonirob_2016-05-10-11-29-18_13_frame56,0.9992,0.9256,0.9421,0.9814,0.9614,0.6419,0.6449,0.9928,0.7819
bonirob_2016-05-10-11-29-18_13_frame57,0.9995,0.9193,0.9241,0.9943,0.9579,0.5459,0.7584,0.6608,0.7062
bonirob_2016-05-10-11-29-18_13_frame58,0.9996,0.9257,0.9301,0.9949,0.9614,0.6309,0.6365,0.9863,0.7737
bonirob_2016-05-10-11-29-18_13_frame59,0.9991,0.9134,0.9146,0.9985,0.9547,0.8113,0.8265,0.9778,0.8958
bonirob_2016-05-10-11-29-18_13_frame6,0.9994,0.9004,0.9123,0.9857,0.9476,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame60,0.9992,0.9317,0.9339,0.9975,0.9647,0.8079,0.8140,0.9908,0.8938
bonirob_2016-05-10-11-29-18_13_frame61,0.9992,0.9300,0.9374,0.9915,0.9637,0.5024,0.5048,0.9907,0.6688
bonirob_2016-05-10-11-29-18_13_frame62,0.9992,0.9185,0.9207,0.9975,0.9575,0.6763,0.6779,0.9965,0.8069
bonirob_2016-05-10-11-29-18_13_frame63,0.9994,0.9296,0.9325,0.9967,0.9635,0.8580,0.8678,0.9869,0.9235
bonirob_2016-05-10-11-29-18_13_frame64,0.9994,0.9141,0.9166,0.9970,0.9551,0.5871,0.8738,0.6415,0.7398
bonirob_2016-05-10-11-29-18_13_frame65,0.9989,0.9274,0.9343,0.9922,0.9623,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame66,0.9993,0.9130,0.9333,0.9767,0.9545,0.8131,0.8657,0.9305,0.8969
bonirob_2016-05-10-11-29-18_13_frame67,0.9994,0.9080,0.9129,0.9941,0.9518,0.2534,0.3388,0.5015,0.4044
bonirob_2016-05-10-11-29-18_13_frame68,0.9995,0.9276,0.9283,0.9992,0.9625,0.8234,0.8298,0.9906,0.9031
bonirob_2016-05-10-11-29-18_13_frame69,0.9996,0.9258,0.9325,0.9923,0.9615,0.8270,0.8502,0.9681,0.9053
bonirob_2016-05-10-11-29-18_13_frame7,0.9997,0.9163,0.9216,0.9938,0.9563,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame70,0.9994,0.9194,0.9219,0.9970,0.9580,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame71,0.9996,0.9008,0.9046,0.9954,0.9478,0.8516,0.9348,0.9053,0.9199
bonirob_2016-05-10-11-29-18_13_frame72,0.9993,0.9104,0.9173,0.9917,0.9531,0.6810,0.6895,0.9822,0.8103
bonirob_2016-05-10-11-29-18_13_frame73,0.9995,0.9186,0.9302,0.9866,0.9576,0.6724,0.6962,0.9515,0.8041
bonirob_2016-05-10-11-29-18_13_frame74,0.9996,0.9280,0.9293,0.9985,0.9627,0.8776,0.9002,0.9721,0.9348
bonirob_2016-05-10-11-29-18_13_frame75,0.9997,0.9221,0.9286,0.9924,0.9594,0.8311,0.8348,0.9947,0.9078
bonirob_2016-05-10-11-29-18_13_frame76,0.9993,0.9249,0.9314,0.9925,0.9610,0.5114,0.5125,0.9956,0.6767
bonirob_2016-05-10-11-29-18_13_frame77,0.9998,0.8666,0.8824,0.9797,0.9285,0.8701,0.9214,0.9398,0.9305
bonirob_2016-05-10-11-29-18_13_frame78,0.9997,0.8917,0.8993,0.9907,0.9428,0.9363,0.9393,0.9966,0.9671
bonirob_2016-05-10-11-29-18_13_frame79,0.9996,0.8630,0.8653,0.9968,0.9264,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame8,0.9997,0.9307,0.9394,0.9902,0.9641,0.8918,0.8985,0.9917,0.9428
bonirob_2016-05-10-11-29-18_13_frame80,0.9990,0.8519,0.9289,0.9114,0.9201,0.1731,0.1731,1.0000,0.2951
bonirob_2016-05-10-11-29-18_13_frame81,0.9996,0.9538,0.9599,0.9934,0.9764,0.8295,0.8374,0.9887,0.9068
bonirob_2016-05-10-11-29-18_13_frame82,0.9997,0.9034,0.9053,0.9977,0.9493,0.8576,0.8816,0.9691,0.9233
bonirob_2016-05-10-11-29-18_13_frame83,0.9999,0.8531,0.8613,0.9889,0.9207,0.9139,0.9745,0.9363,0.9550
bonirob_2016-05-10-11-29-18_13_frame84,0.9996,0.9120,0.9263,0.9834,0.9540,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame85,0.9993,0.9194,0.9355,0.9816,0.9580,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame86,0.9997,0.9459,0.9613,0.9834,0.9722,0.8319,0.8817,0.9364,0.9082
bonirob_2016-05-10-11-29-18_13_frame87,0.9995,0.9176,0.9249,0.9915,0.9570,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame88,0.9995,0.9246,0.9305,0.9932,0.9608,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame89,0.9999,0.8763,0.8822,0.9925,0.9341,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame9,0.9998,0.9018,0.9169,0.9820,0.9484,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame90,0.9998,0.9119,0.9147,0.9966,0.9539,0.5785,0.9212,0.6086,0.7330
bonirob_2016-05-10-11-29-18_13_frame91,0.9997,0.8833,0.8856,0.9971,0.9380,0.7491,0.9248,0.7976,0.8565
bonirob_2016-05-10-11-29-18_13_frame92,0.9995,0.8983,0.9087,0.9874,0.9464,0.8238,0.8650,0.9454,0.9034
bonirob_2016-05-10-11-29-18_13_frame93,0.9994,0.8921,0.9031,0.9865,0.9430,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame94,0.9995,0.9304,0.9342,0.9957,0.9639,0.8865,0.9431,0.9366,0.9399
bonirob_2016-05-10-11-29-18_13_frame95,0.9994,0.9314,0.9343,0.9966,0.9645,0.5597,0.8443,0.6241,0.7177
bonirob_2016-05-10-11-29-18_13_frame96,0.9995,0.9303,0.9434,0.9854,0.9639,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame97,0.9996,0.5216,0.8857,0.5593,0.6856,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame98,0.9997,0.8959,0.9016,0.9931,0.9451,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-29-18_13_frame99,0.9996,0.9012,0.9195,0.9784,0.9480,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame0,0.9998,0.9229,0.9561,0.9637,0.9599,0.7072,0.7284,0.9605,0.8285
bonirob_2016-05-10-11-34-24_14_frame1,0.9995,0.9038,0.9183,0.9828,0.9495,0.6676,0.6744,0.9851,0.8006
bonirob_2016-05-10-11-34-24_14_frame10,0.9988,0.8403,0.8497,0.9871,0.9132,0.4496,0.7284,0.5402,0.6203
bonirob_2016-05-10-11-34-24_14_frame100,0.9998,0.9210,0.9409,0.9775,0.9588,0.7552,0.8339,0.8889,0.8605
bonirob_2016-05-10-11-34-24_14_frame101,0.9994,0.9115,0.9192,0.9909,0.9537,0.6028,0.6082,0.9855,0.7522
bonirob_2016-05-10-11-34-24_14_frame102,0.9995,0.9125,0.9318,0.9779,0.9543,0.6784,0.7030,0.9508,0.8084
bonirob_2016-05-10-11-34-24_14_frame103,0.9990,0.6828,0.8920,0.7444,0.8115,0.5059,0.5125,0.9752,0.6719
bonirob_2016-05-10-11-34-24_14_frame104,0.9997,0.9183,0.9271,0.9898,0.9574,0.8919,0.9052,0.9838,0.9429
bonirob_2016-05-10-11-34-24_14_frame105,0.9997,0.8784,0.9030,0.9699,0.9353,0.5120,0.9264,0.5337,0.6772
bonirob_2016-05-10-11-34-24_14_frame106,0.9995,0.7256,0.7311,0.9897,0.8410,0.6507,0.6835,0.9314,0.7884
bonirob_2016-05-10-11-34-24_14_frame107,0.9997,0.9036,0.9088,0.9937,0.9494,0.8651,0.9090,0.9472,0.9277
bonirob_2016-05-10-11-34-24_14_frame108,0.9997,0.8723,0.9005,0.9655,0.9318,0.8889,0.8973,0.9896,0.9412
bonirob_2016-05-10-11-34-24_14_frame109,0.9999,0.9199,0.9339,0.9839,0.9583,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame11,0.9996,0.9227,0.9390,0.9815,0.9598,0.8491,0.8726,0.9692,0.9184
bonirob_2016-05-10-11-34-24_14_frame110,0.9996,0.6462,0.6529,0.9844,0.7851,0.5655,0.9398,0.5867,0.7224
bonirob_2016-05-10-11-34-24_14_frame111,0.9995,0.9078,0.9146,0.9919,0.9517,0.3459,0.3508,0.9615,0.5140
bonirob_2016-05-10-11-34-24_14_frame112,0.9996,0.9219,0.9351,0.9849,0.9594,0.7806,0.9079,0.8477,0.8768
bonirob_2016-05-10-11-34-24_14_frame113,0.9992,0.8002,0.8013,0.9984,0.8890,0.2369,0.5494,0.2940,0.3830
bonirob_2016-05-10-11-34-24_14_frame114,0.9990,0.8821,0.8925,0.9869,0.9374,0.8403,0.8470,0.9907,0.9132
bonirob_2016-05-10-11-34-24_14_frame115,0.9998,0.9004,0.9012,0.9991,0.9476,0.8542,0.8881,0.9573,0.9214
bonirob_2016-05-10-11-34-24_14_frame116,0.9996,0.8660,0.8781,0.9843,0.9282,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame117,0.9997,0.8872,0.8931,0.9926,0.9402,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame118,0.9999,0.8932,0.9071,0.9832,0.9436,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame119,0.9998,0.8829,0.9037,0.9746,0.9378,0.8467,0.8575,0.9854,0.9170
bonirob_2016-05-10-11-34-24_14_frame12,0.9996,0.8810,0.9013,0.9750,0.9367,0.7725,0.9277,0.8220,0.8717
bonirob_2016-05-10-11-34-24_14_frame120,0.9997,0.8635,0.8681,0.9940,0.9268,0.8185,0.8290,0.9847,0.9002
bonirob_2016-05-10-11-34-24_14_frame121,0.9994,0.9332,0.9433,0.9886,0.9654,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame122,0.9996,0.8925,0.8970,0.9944,0.9432,0.6333,0.7607,0.7908,0.7755
bonirob_2016-05-10-11-34-24_14_frame123,0.9990,0.9034,0.9097,0.9923,0.9492,0.1570,0.2018,0.4140,0.2714
bonirob_2016-05-10-11-34-24_14_frame124,0.9994,0.9182,0.9266,0.9902,0.9574,0.7355,0.7987,0.9029,0.8476
bonirob_2016-05-10-11-34-24_14_frame125,0.9990,0.9216,0.9267,0.9940,0.9592,0.5552,0.5581,0.9906,0.7140
bonirob_2016-05-10-11-34-24_14_frame126,0.9992,0.9428,0.9463,0.9962,0.9706,0.2799,0.2820,0.9744,0.4374
bonirob_2016-05-10-11-34-24_14_frame127,0.9991,0.9233,0.9281,0.9944,0.9601,0.9068,0.9130,0.9926,0.9511
bonirob_2016-05-10-11-34-24_14_frame128,0.9994,0.9344,0.9390,0.9947,0.9661,0.6417,0.6429,0.9972,0.7818
bonirob_2016-05-10-11-34-24_14_frame129,0.9988,0.9287,0.9585,0.9677,0.9630,0.8384,0.8431,0.9935,0.9121
bonirob_2016-05-10-11-34-24_14_frame13,0.9995,0.8883,0.9198,0.9628,0.9408,0.6696,0.7195,0.9061,0.8021
bonirob_2016-05-10-11-34-24_14_frame130,0.9992,0.9256,0.9688,0.9540,0.9614,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame131,0.9992,0.9341,0.9366,0.9973,0.9660,0.4291,0.4291,1.0000,0.6005
bonirob_2016-05-10-11-34-24_14_frame132,0.9995,0.9268,0.9343,0.9914,0.9620,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame133,0.9993,0.9469,0.9621,0.9836,0.9727,0.6039,0.6061,0.9940,0.7530
bonirob_2016-05-10-11-34-24_14_frame134,0.9996,0.9112,0.9239,0.9851,0.9535,0.6762,0.7092,0.9356,0.8068
bonirob_2016-05-10-11-34-24_14_frame135,0.9995,0.9145,0.9318,0.9801,0.9553,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame136,0.9991,0.9179,0.9416,0.9734,0.9572,0.4964,0.5000,0.9857,0.6635
bonirob_2016-05-10-11-34-24_14_frame137,0.9984,0.8521,0.8580,0.9920,0.9201,0.4808,0.9022,0.5072,0.6494
bonirob_2016-05-10-11-34-24_14_frame138,0.9992,0.9371,0.9488,0.9870,0.9675,0.8223,0.8261,0.9944,0.9025
bonirob_2016-05-10-11-34-24_14_frame139,0.9992,0.9338,0.9433,0.9894,0.9658,0.7898,0.7936,0.9939,0.8825
bonirob_2016-05-10-11-34-24_14_frame14,0.9996,0.4344,0.5062,0.7538,0.6057,0.5116,0.7440,0.6210,0.6769
bonirob_2016-05-10-11-34-24_14_frame140,0.9998,0.9191,0.9227,0.9958,0.9578,0.8515,0.8655,0.9814,0.9198
bonirob_2016-05-10-11-34-24_14_frame141,0.9996,0.9126,0.9151,0.9971,0.9543,0.4462,0.4663,0.9121,0.6171
bonirob_2016-05-10-11-34-24_14_frame142,0.9995,0.9159,0.9567,0.9555,0.9561,0.4944,0.4951,0.9972,0.6617
bonirob_2016-05-10-11-34-24_14_frame143,0.9996,0.8975,0.9139,0.9804,0.9460,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame144,0.9994,0.8577,0.8602,0.9966,0.9234,0.2766,0.6384,0.3280,0.4333
bonirob_2016-05-10-11-34-24_14_frame145,0.9994,0.9228,0.9280,0.9940,0.9599,0.6248,0.6260,0.9968,0.7690
bonirob_2016-05-10-11-34-24_14_frame146,0.9990,0.9121,0.9410,0.9674,0.9540,0.3720,0.3720,1.0000,0.5423
bonirob_2016-05-10-11-34-24_14_frame147,0.9993,0.9306,0.9357,0.9942,0.9640,0.8717,0.8795,0.9899,0.9314
bonirob_2016-05-10-11-34-24_14_frame148,0.9995,0.9374,0.9455,0.9910,0.9677,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame149,0.9994,0.9172,0.9237,0.9924,0.9568,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame15,0.9995,0.8589,0.8643,0.9928,0.9241,0.6646,0.7303,0.8807,0.7985
bonirob_2016-05-10-11-34-24_14_frame150,0.9994,0.9415,0.9501,0.9906,0.9699,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame151,0.9994,0.8636,0.8763,0.9835,0.9268,0.3223,0.8883,0.3359,0.4875
bonirob_2016-05-10-11-34-24_14_frame152,0.9993,0.9142,0.9256,0.9867,0.9552,0.6785,0.6967,0.9630,0.8085
bonirob_2016-05-10-11-34-24_14_frame153,0.9995,0.8420,0.8734,0.9591,0.9142,0.4229,0.4297,0.9636,0.5944
bonirob_2016-05-10-11-34-24_14_frame154,0.9995,0.8842,0.8871,0.9964,0.9385,0.5240,0.5638,0.8812,0.6877
bonirob_2016-05-10-11-34-24_14_frame155,0.9998,0.9013,0.9134,0.9856,0.9481,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame156,0.9997,0.9056,0.9089,0.9960,0.9504,0.7774,0.7928,0.9757,0.8748
bonirob_2016-05-10-11-34-24_14_frame157,0.9989,0.7228,0.7305,0.9857,0.8391,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame158,0.9998,0.8876,0.8918,0.9947,0.9405,0.8284,0.9438,0.8714,0.9061
bonirob_2016-05-10-11-34-24_14_frame159,0.9991,0.7443,0.7492,0.9913,0.8534,0.3377,0.6092,0.4311,0.5049
bonirob_2016-05-10-11-34-24_14_frame16,0.9995,0.7864,0.8103,0.9638,0.8804,0.4721,0.7210,0.5775,0.6414
bonirob_2016-05-10-11-34-24_14_frame160,0.9995,0.9250,0.9299,0.9942,0.9610,0.7534,0.7607,0.9874,0.8594
bonirob_2016-05-10-11-34-24_14_frame161,0.9997,0.9413,0.9434,0.9976,0.9698,0.8000,0.8944,0.8834,0.8889
bonirob_2016-05-10-11-34-24_14_frame162,0.9997,0.9198,0.9271,0.9915,0.9582,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame163,0.9996,0.9356,0.9456,0.9887,0.9667,0.3308,0.3308,1.0000,0.4972
bonirob_2016-05-10-11-34-24_14_frame164,0.9997,0.9473,0.9517,0.9952,0.9730,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame165,0.9998,0.8955,0.8974,0.9977,0.9449,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame166,0.9995,0.8957,0.8985,0.9965,0.9450,0.3734,0.3734,1.0000,0.5438
bonirob_2016-05-10-11-34-24_14_frame167,0.9998,0.8603,0.8643,0.9947,0.9249,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame168,0.9998,0.9111,0.9138,0.9967,0.9535,0.8617,0.9205,0.9310,0.9257
bonirob_2016-05-10-11-34-24_14_frame169,0.9997,0.8870,0.8917,0.9940,0.9401,0.7529,0.7529,1.0000,0.8590
bonirob_2016-05-10-11-34-24_14_frame17,0.9999,0.9193,0.9221,0.9967,0.9579,0.8645,0.9123,0.9428,0.9273
bonirob_2016-05-10-11-34-24_14_frame170,0.9995,0.8072,0.8394,0.9546,0.8933,0.5211,0.9189,0.5462,0.6851
bonirob_2016-05-10-11-34-24_14_frame171,0.9996,0.8919,0.9022,0.9873,0.9428,0.7201,0.9468,0.7505,0.8373
bonirob_2016-05-10-11-34-24_14_frame172,0.9997,0.9039,0.9181,0.9832,0.9495,0.7227,0.8604,0.8187,0.8390
bonirob_2016-05-10-11-34-24_14_frame173,0.9998,0.8897,0.8909,0.9984,0.9416,0.8505,0.8745,0.9688,0.9192
bonirob_2016-05-10-11-34-24_14_frame174,0.9998,0.8846,0.8925,0.9902,0.9388,0.9018,0.9484,0.9484,0.9484
bonirob_2016-05-10-11-34-24_14_frame175,0.9996,0.9002,0.9270,0.9689,0.9475,0.4863,0.6318,0.6786,0.6544
bonirob_2016-05-10-11-34-24_14_frame176,0.9997,0.8951,0.9237,0.9665,0.9446,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame177,0.9998,0.8937,0.9014,0.9906,0.9439,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame178,0.9994,0.8860,0.8888,0.9965,0.9396,0.0000,0.0000,0.0000,0.0000
bonirob_2016-05-10-11-34-24_14_frame179,0.9994,0.9047,0.9126,0.9905,0.9500,0.5063,0.5248,0.9349,0.6722
bonirob_2016-05-10-11-34-24_14_frame18,0.9993,0.9235,0.9404,0.9809,0.9602,0.7523,0.7890,0.9417,0.8586
bonirob_2016-05-10-11-34-24_14_frame180,0.9994,0.9144,0.9229,0.9901,0.9553,0.4768,0.5045,0.8968,0.6457
bonirob_2016-05-10-11-34-24_14_frame181,0.9997,0.8822,0.8900,0.9901,0.9374,0.9259,0.9434,0.9804,0.9615
bonirob_2016-05-10-11-34-24_14_frame182,0.9994,0.8332,0.8359,0.9961,0.9090,0.0324,0.0872,0.0490,0.0628
bonirob_2016-05-10-11-34-24_14_frame183,0.9994,0.8618,0.8646,0.9962,0.9257,0.5721,0.7812,0.6812,0.7278
bonirob_2016-05-10-11-34-24_14_frame184,0.9994,0.8629,0.8664,0.9953,0.9264,0.5140,0.7437,0.6246,0.6790
bonirob_2016-05-10-11-34-24_14_frame185,0.9994,0.8643,0.8647,0.9995,0.9272,0.5196,0.9796,0.5253,0.6839
bonirob_2016-05-10-11-34-24_14_frame186,0.9996,0.8993,0.9159,0.9802,0.9470,0.4795,0.7204,0.5891,0.6481
bonirob_2016-05-10-11-34-24_14_frame187,0.9996,0.8974,0.8996,0.9972,0.9459,0.8036,0.8737,0.9093,0.8911
